grid_intervals,age,survival,standard_error,first_hit_mass,average_hazard
256,0.1875,0.76318359375,0.0066426356511371703,0.00390625,0.87130587036066853
256,0.193359375,0.76025390625,0.0066707570836265625,0.0029296875,0.65641106559629236
256,0.19921875,0.755859375,0.0067121330102303377,0.00439453125,0.98937475145829679
256,0.205078125,0.751220703125,0.006754775479442734,0.004638671875,1.0506000021462965
256,0.2109375,0.746826171875,0.0067942135751583822,0.00439453125,1.001306653207624
256,0.216796875,0.743408203125,0.0068242524532556893,0.00341796875,0.78287599051196466
256,0.22265625,0.7412109375,0.0068432734499887602,0.002197265625,0.50518043792671186
256,0.228515625,0.7373046875,0.0068765354338418596,0.00390625,0.90180747035396547
256,0.234375,0.734130859375,0.0069030454366794045,0.003173828125,0.73624360625259688
256,0.240234375,0.73095703125,0.0069290991103815834,0.003173828125,0.73943347352839572
256,0.24609375,0.728271484375,0.0069507919088029812,0.002685546875,0.62818653266348956
256,0.251953125,0.724853515625,0.0069779384580816468,0.00341796875,0.80286886416874859
256,0.2578125,0.720947265625,0.0070083360279089672,0.00390625,0.92221320871887313
256,0.263671875,0.71826171875,0.0070288506692446516,0.002685546875,0.63692468608679753
256,0.26953125,0.714599609375,0.0070563269422582314,0.003662109375,0.87238220279415624
256,0.275390625,0.712890625,0.0070689541476086472,0.001708984375,0.40864280397797076
256,0.28125,0.710693359375,0.0070850081790555788,0.002197265625,0.52683972551751823
256,0.287109375,0.70654296875,0.0071147816333612226,0.004150390625,0.99960090524910983
256,0.29296875,0.7041015625,0.0071319619253439178,0.00244140625,0.59074709957793914
256,0.298828125,0.70068359375,0.007155603395999262,0.00341796875,0.83049636713350816
256,0.3046875,0.6982421875,0.0071721989832733788,0.00244140625,0.59569577638715576
256,0.310546875,0.69580078125,0.0071885538300449229,0.00244140625,0.59778228073849371
256,0.31640625,0.692626953125,0.0072094579151363277,0.003173828125,0.78026042945618068
256,0.322265625,0.68896484375,0.0072330804698033675,0.003662109375,0.90475560893303131
256,0.328125,0.6865234375,0.0072485351305531511,0.00244140625,0.60584609829610536
256,0.333984375,0.68408203125,0.0072637565771458638,0.00244140625,0.60800444306827905
256,0.33984375,0.68115234375,0.0072817165280041922,0.0029296875,0.73247608858300284
256,0.345703125,0.679931640625,0.0072891019342113204,0.001220703125,0.30612863215392044
256,0.3515625,0.677734375,0.0073022512973472242,0.002197265625,0.55241911205363925
256,0.357421875,0.675537109375,0.0073152158957633124,0.002197265625,0.55421300732061762
256,0.36328125,0.674072265625,0.0073237567994349981,0.00146484375,0.37047771422234121
256,0.369140625,0.672119140625,0.007335018103837302,0.001953125,0.49522462507470744
256,0.375,0.669677734375,0.0073488922564436945,0.00244140625,0.62105842432069858
256,0.380859375,0.66845703125,0.0073557453333958304,0.001220703125,0.31137878855835083
256,0.38671875,0.666015625,0.0073692842697512468,0.00244140625,0.62446709504707643
256,0.392578125,0.66357421875,0.0073826012694704103,0.00244140625,0.6267604057196704
256,0.3984375,0.660888671875,0.0073969950623688817,0.002685546875,0.69210540318511526
256,0.404296875,0.65869140625,0.0074085742262607456,0.002197265625,0.56836315248639624
256,0.41015625,0.656005859375,0.0074224863537791716,0.002685546875,0.69724640464382714
256,0.416015625,0.65380859375,0.0074336734590551663,0.002197265625,0.57260072351973557
256,0.421875,0.651611328125,0.0074446854271632843,0.002197265625,0.57452831515198166
256,0.427734375,0.649169921875,0.0074567164828113763,0.00244140625,0.64064139289673017
256,0.43359375,0.647705078125,0.00746383222470448,0.00146484375,0.38554233263448573
256,0.439453125,0.64599609375,0.0074720367475458191,0.001708984375,0.45090294832447086
256,0.4453125,0.64404296875,0.0074812856220709484,0.001953125,0.51678061186408131
256,0.451171875,0.642333984375,0.0074892670091902596,0.001708984375,0.4534702484423907
256,0.45703125,0.640380859375,0.007498261750407304,0.001953125,0.51973140026351794
256,0.462890625,0.638671875,0.0075060215261723955,0.001708984375,0.45606695078985798
256,0.46875,0.636962890625,0.0075136783892720055,0.001708984375,0.45728894982159679
256,0.474609375,0.63427734375,0.0075255034312276432,0.002685546875,0.72108166932199147
256,0.48046875,0.634033203125,0.0075265659133667995,0.000244140625,0.065704203570582057
256,0.486328125,0.63232421875,0.0075339450107399933,0.001708984375,0.46063905607083661
256,0.4921875,0.630859375,0.0075401889374571455,0.00146484375,0.39582545767953148
256,0.498046875,0.628173828125,0.0075514425519354507,0.002685546875,0.72807298060771819
256,0.50390625,0.625244140625,0.0075634346213387686,0.0029296875,0.79781991803203323
256,0.509765625,0.623291015625,0.0075712650243460466,0.001953125,0.5339595021724004
256,0.515625,0.621826171875,0.0075770518545290044,0.00146484375,0.40156881271924716
256,0.521484375,0.619384765625,0.0075865333142798291,0.00244140625,0.67138822488321492
256,0.52734375,0.61669921875,0.0075967280095421228,0.002685546875,0.74159047489629171
256,0.533203125,0.615234375,0.0076021853678901775,0.00146484375,0.40586622378110904
256,0.5390625,0.6142578125,0.0076057831660534588,0.0009765625,0.27111469826352497
256,0.544921875,0.61181640625,0.0076146364525193754,0.00244140625,0.6796769901768509
256,0.55078125,0.6103515625,0.0076198518201592179,0.00146484375,0.40910926501913852
256,0.556640625,0.608642578125,0.007625845083458138,0.001708984375,0.47853693145331361
256,0.5625,0.6064453125,0.007633406537893051,0.002197265625,0.61723997357884597
256,0.568359375,0.60595703125,0.0076350648789152891,0.00048828125,0.13746812395807892
256,0.57421875,0.604736328125,0.0076391758206927098,0.001220703125,0.34415552429960011
256,0.580078125,0.603271484375,0.0076440432108998146,0.00146484375,0.41390481079458535
256,0.5859375,0.601806640625,0.0076488390140500746,0.00146484375,0.41491106335053995
256,0.591796875,0.600341796875,0.0076535633647150944,0.00146484375,0.41592222047537297
256,0.59765625,0.59814453125,0.0076605162059377565,0.002197265625,0.62579006761299516
256,0.603515625,0.595947265625,0.0076673090126128324,0.002197265625,0.62809312355202451
256,0.609375,0.593505859375,0.0076746693972487238,0.00244140625,0.70060306378012849
